step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,lap,reward,total_reward
842,704,1088,0,0,6,2,1127,35,74,127,-1.0,-777.0
843,704,1088,0,0,6,2,1128,35,74,127,-1.0,-778.0
844,704,1088,0,0,6,2,1129,35,74,127,-1.0,-779.0
845,704,1088,0,0,6,2,1130,35,74,127,-1.0,-780.0
846,704,1088,0,0,6,2,1131,35,74,127,-1.0,-781.0
847,704,1088,0,0,6,2,1132,35,74,127,-1.0,-782.0
848,704,1088,0,0,6,2,1133,35,74,127,-1.0,-783.0
849,704,1088,0,0,6,2,1134,35,74,127,-1.0,-784.0
850,704,1088,0,0,6,2,1135,35,74,127,-1.0,-785.0
851,704,1088,0,0,6,2,1136,35,74,127,-1.0,-786.0
852,704,1088,0,0,6,2,1137,35,74,127,-1.0,-787.0
853,704,1088,0,0,6,2,1138,35,74,127,-1.0,-788.0
854,704,1088,0,0,6,2,1139,35,74,127,-1.0,-789.0
855,704,1088,0,0,6,2,1140,35,74,127,-1.0,-790.0
856,704,1088,0,0,6,2,1141,35,74,127,-1.0,-791.0
857,704,1088,0,0,6,2,1142,35,74,127,-1.0,-792.0
858,704,1088,0,0,6,2,1143,35,74,127,-1.0,-793.0
859,704,1088,0,0,6,2,1144,35,74,127,-1.0,-794.0
860,704,1088,0,0,6,2,1145,35,74,127,-1.0,-795.0
861,704,1088,0,0,6,2,1146,35,74,127,-1.0,-796.0
862,704,1088,0,0,6,2,1147,35,74,127,-1.0,-797.0
863,704,1088,0,0,6,2,1148,35,74,127,-1.0,-798.0
864,704,1088,0,0,6,2,1149,35,74,127,-1.0,-799.0
865,704,1088,0,0,6,2,1150,35,74,127,-1.0,-800.0
866,704,1088,0,0,6,2,1151,35,74,127,-1.0,-801.0
867,704,1088,0,0,6,2,1152,35,74,127,-1.0,-802.0
868,704,1088,0,0,6,2,1153,35,74,127,-1.0,-803.0
869,704,1088,0,0,6,2,1154,35,74,127,-1.0,-804.0
870,704,1088,0,0,6,2,1155,35,74,127,-1.0,-805.0
871,704,1088,0,0,6,2,1156,35,74,127,-1.0,-806.0
872,704,1088,0,0,6,2,1157,35,74,127,-1.0,-807.0
873,704,1088,0,0,6,2,1158,35,74,127,-1.0,-808.0
874,704,1088,0,0,6,2,1159,35,74,127,-1.0,-809.0
875,704,1088,0,0,6,2,1160,35,74,127,-1.0,-810.0
876,704,1088,0,0,6,2,1161,35,74,127,-1.0,-811.0
877,704,1088,0,0,6,2,1162,35,74,127,-1.0,-812.0
878,704,1088,0,0,6,2,1163,35,74,127,-1.0,-813.0
879,704,1088,0,0,6,2,1164,35,74,127,-1.0,-814.0
880,704,1088,0,0,6,2,1165,35,74,127,-1.0,-815.0
881,704,1088,0,0,6,2,1166,35,74,127,-1.0,-816.0
882,704,1088,0,0,6,2,1167,35,74,127,-1.0,-817.0
883,704,1088,0,0,6,2,1168,35,74,127,-1.0,-818.0
884,704,1088,0,0,6,2,1169,35,74,127,-1.0,-819.0
885,704,1088,0,0,6,2,1170,35,74,127,-1.0,-820.0
886,704,1088,0,0,6,2,1171,35,74,127,-1.0,-821.0
887,704,1088,0,0,6,2,1172,35,74,127,-1.0,-822.0
888,704,1088,0,0,6,2,1173,35,74,127,-1.0,-823.0
889,704,1088,0,0,6,2,1174,35,74,127,-1.0,-824.0
890,704,1088,0,0,6,2,1175,35,74,127,-1.0,-825.0
891,704,1088,0,0,6,2,1176,35,74,127,-1.0,-826.0
892,704,1088,0,0,6,2,1177,35,74,127,-1.0,-827.0
893,704,1088,0,0,6,2,1178,35,74,127,-1.0,-828.0
894,704,1088,0,0,6,2,1179,35,74,127,-1.0,-829.0
895,704,1088,0,0,6,2,1180,35,74,127,-1.0,-830.0
896,704,1088,0,0,6,2,1181,35,74,127,-1.0,-831.0
897,704,1088,0,0,6,2,1182,35,74,127,-1.0,-832.0
898,704,1088,0,0,6,2,1183,35,74,127,-1.0,-833.0
899,704,1088,0,0,6,2,1184,35,74,127,-1.0,-834.0
900,704,1088,0,0,6,2,1185,35,74,127,-1.0,-835.0
901,704,1088,0,0,6,2,1186,35,74,127,-1.0,-836.0
902,704,1088,0,0,6,2,1187,35,74,127,-1.0,-837.0
903,704,1088,0,0,6,2,1188,35,74,127,-1.0,-838.0
904,704,1088,0,0,6,2,1189,35,74,127,-1.0,-839.0
905,704,1088,0,0,6,2,1190,35,74,127,-1.0,-840.0
906,704,1088,0,0,6,2,1191,35,74,127,-1.0,-841.0
907,704,1088,0,0,6,2,1192,35,74,127,-1.0,-842.0
908,704,1088,0,0,6,2,1193,35,74,127,-1.0,-843.0
909,704,1088,0,0,6,2,1194,35,74,127,-1.0,-844.0
910,704,1088,0,0,6,2,1195,35,74,127,-1.0,-845.0
911,704,1088,0,0,6,2,1196,35,74,127,-1.0,-846.0
912,704,1088,0,0,6,2,1197,35,74,127,-1.0,-847.0
913,704,1088,0,0,6,2,1198,35,74,127,-1.0,-848.0
914,704,1088,0,0,6,2,1199,35,74,127,-1.0,-849.0
915,704,1088,0,0,6,2,1200,35,74,127,-1.0,-850.0
916,704,1088,0,0,6,2,1201,35,74,127,-1.0,-851.0
917,704,1088,0,0,6,2,1202,35,74,127,-1.0,-852.0
918,704,1088,0,0,6,2,1203,35,74,127,-1.0,-853.0
919,704,1088,0,0,6,2,1204,35,74,127,-1.0,-854.0
920,704,1088,0,0,6,2,1205,35,74,127,-1.0,-855.0
921,704,1088,0,0,6,2,1206,35,74,127,-1.0,-856.0
922,704,1088,0,0,6,2,1207,35,74,127,-1.0,-857.0
923,704,1088,0,0,6,2,1208,35,74,127,-1.0,-858.0
924,704,1088,0,0,6,2,1209,35,74,127,-1.0,-859.0
925,704,1088,0,0,6,2,1210,35,74,127,-1.0,-860.0
926,704,1088,0,0,6,2,1211,35,74,127,-1.0,-861.0
927,704,1088,0,0,6,2,1212,35,74,127,-1.0,-862.0
928,704,1088,0,0,6,2,1213,35,74,127,-1.0,-863.0
929,704,1088,0,0,6,2,1214,35,74,127,-1.0,-864.0
930,704,1088,0,0,6,2,1215,35,74,127,-1.0,-865.0
931,704,1088,0,0,6,2,1216,35,74,127,-1.0,-866.0
932,704,1088,0,0,6,2,1217,35,74,127,-1.0,-867.0
933,704,1088,0,0,6,2,1218,35,74,127,-1.0,-868.0
934,704,1088,0,0,6,2,1219,35,74,127,-1.0,-869.0
935,704,1088,0,0,6,2,1220,35,74,127,-1.0,-870.0
936,704,1088,0,0,6,2,1221,35,74,127,-1.0,-871.0
937,704,1088,0,0,6,2,1222,35,74,127,-1.0,-872.0
938,704,1088,0,0,6,2,1223,35,74,127,-1.0,-873.0
939,704,1088,0,0,6,2,1224,35,74,127,-1.0,-874.0
940,704,1088,0,0,6,2,1225,35,74,127,-1.0,-875.0
941,704,1088,0,0,6,2,1226,35,74,127,-1.0,-876.0
942,704,1088,0,0,6,2,1227,35,74,127,-1.0,-877.0
943,704,1088,0,0,6,2,1228,35,74,127,-1.0,-878.0
944,704,1088,0,0,6,2,1229,35,74,127,-1.0,-879.0
945,704,1088,0,0,6,2,1230,35,74,127,-1.0,-880.0
946,704,1088,0,0,6,2,1231,35,74,127,-1.0,-881.0
947,704,1088,0,0,6,2,1232,35,74,127,-1.0,-882.0
948,704,1088,0,0,6,2,1233,35,74,127,-1.0,-883.0
949,704,1088,0,0,6,2,1234,35,74,127,-1.0,-884.0
950,704,1088,0,0,6,2,1235,35,74,127,-1.0,-885.0
951,704,1088,0,0,6,2,1236,35,74,127,-1.0,-886.0
952,704,1088,0,0,6,2,1237,35,74,127,-1.0,-887.0
953,704,1088,0,0,6,2,1238,35,74,127,-1.0,-888.0
954,704,1088,0,0,6,2,1239,35,74,127,-1.0,-889.0
955,704,1088,0,0,6,2,1240,35,74,127,-1.0,-890.0
956,704,1088,0,0,6,2,1241,35,74,127,-1.0,-891.0
957,704,1088,0,0,6,2,1242,35,74,127,-1.0,-892.0
958,704,1088,0,0,6,2,1243,35,74,127,-1.0,-893.0
959,704,1088,0,0,6,2,1244,35,74,127,-1.0,-894.0
960,704,1088,0,0,6,2,1245,35,74,127,-1.0,-895.0
961,704,1088,0,0,6,2,1246,35,74,127,-1.0,-896.0
962,704,1088,0,0,6,2,1247,35,74,127,-1.0,-897.0
963,704,1088,0,0,6,2,1248,35,74,127,-1.0,-898.0
964,704,1088,0,0,6,2,1249,35,74,127,-1.0,-899.0
965,704,1088,0,0,6,2,1250,35,74,127,-1.0,-900.0
966,704,1088,0,0,6,2,1251,35,74,127,-1.0,-901.0
967,704,1088,0,0,6,2,1252,35,74,127,-1.0,-902.0
968,704,1088,0,0,6,2,1253,35,74,127,-1.0,-903.0
969,704,1088,0,0,6,2,1254,35,74,127,-1.0,-904.0
970,704,1088,0,0,6,2,1255,35,74,127,-1.0,-905.0
971,704,1088,0,0,6,2,1256,35,74,127,-1.0,-906.0
972,704,1088,0,0,6,2,1257,35,74,127,-1.0,-907.0
973,704,1088,0,0,6,2,1258,35,74,127,-1.0,-908.0
974,704,1088,0,0,6,2,1259,35,74,127,-1.0,-909.0
975,704,1088,0,0,6,2,1260,35,74,127,-1.0,-910.0
976,704,1088,0,0,6,2,1261,35,74,127,-1.0,-911.0
977,704,1088,0,0,6,2,1262,35,74,127,-1.0,-912.0
978,704,1088,0,0,6,2,1263,35,74,127,-1.0,-913.0
979,704,1088,0,0,6,2,1264,35,74,127,-1.0,-914.0
980,704,1088,0,0,6,2,1265,35,74,127,-1.0,-915.0
981,704,1088,0,0,6,2,1266,35,74,127,-1.0,-916.0
982,704,1088,0,0,6,2,1267,35,74,127,-1.0,-917.0
983,704,1088,0,0,6,2,1268,35,74,127,-1.0,-918.0
984,704,1088,0,0,6,2,1269,35,74,127,-1.0,-919.0
985,704,1088,0,0,6,2,1270,35,74,127,-1.0,-920.0
986,704,1088,0,0,6,2,1271,35,74,127,-1.0,-921.0
987,704,1088,0,0,6,2,1272,35,74,127,-1.0,-922.0
988,704,1088,0,0,6,2,1273,35,74,127,-1.0,-923.0
989,704,1088,0,0,6,2,1274,35,74,127,-1.0,-924.0
990,704,1088,0,0,6,2,1275,35,74,127,-1.0,-925.0
991,704,1088,0,0,6,2,1276,35,74,127,-1.0,-926.0
992,704,1088,0,0,6,2,1277,35,74,127,-1.0,-927.0
993,704,1088,0,0,6,2,1278,35,74,127,-1.0,-928.0
994,704,1088,0,0,6,2,1279,35,74,127,-1.0,-929.0
995,704,1088,0,0,6,2,1280,35,74,127,-1.0,-930.0
996,704,1088,0,0,6,2,1281,35,74,127,-1.0,-931.0
997,704,1088,0,0,6,2,1282,35,74,127,-1.0,-932.0
998,704,1088,0,0,6,2,1283,35,74,127,-1.0,-933.0
999,704,1088,0,0,6,2,1284,35,74,127,-1.0,-934.0
1000,704,1088,0,0,6,2,1285,35,74,127,-1.0,-935.0
1001,704,1088,0,0,6,2,1286,35,74,127,-1.0,-936.0
1002,704,1088,0,0,6,2,1287,35,74,127,-1.0,-937.0
1003,704,1088,0,0,6,2,1288,35,74,127,-1.0,-938.0
1004,704,1088,0,0,6,2,1289,35,74,127,-1.0,-939.0
1005,704,1088,0,0,6,2,1290,35,74,127,-1.0,-940.0
1006,704,1088,0,0,6,2,1291,35,74,127,-1.0,-941.0
1007,704,1088,0,0,6,2,1292,35,74,127,-1.0,-942.0
1008,704,1088,0,0,6,2,1293,35,74,127,-1.0,-943.0
1009,704,1088,0,0,6,2,1294,35,74,127,-1.0,-944.0
1010,704,1088,0,0,6,2,1295,35,74,127,-1.0,-945.0
1011,704,1088,0,0,6,2,1296,35,74,127,-1.0,-946.0
1012,704,1088,0,0,6,2,1297,35,74,127,-1.0,-947.0
1013,704,1088,0,0,6,2,1298,35,74,127,-1.0,-948.0
1014,704,1088,0,0,6,2,1299,35,74,127,-1.0,-949.0
1015,704,1088,0,0,6,2,1300,35,74,127,-1.0,-950.0
1016,704,1088,0,0,6,2,1301,35,74,127,-1.0,-951.0
1017,704,1088,0,0,6,2,1302,35,74,127,-1.0,-952.0
1018,704,1088,0,0,6,2,1303,35,74,127,-1.0,-953.0
1019,704,1088,0,0,6,2,1304,35,74,127,-1.0,-954.0
1020,704,1088,0,0,6,2,1305,35,74,127,-1.0,-955.0
1021,704,1088,0,0,6,2,1306,35,74,127,-1.0,-956.0
1022,704,1088,0,0,6,2,1307,35,74,127,-1.0,-957.0
1023,704,1088,0,0,6,2,1308,35,74,127,-1.0,-958.0
1024,704,1088,0,0,6,2,1309,35,74,127,-1.0,-959.0
1025,704,1088,0,0,6,2,1310,35,74,127,-1.0,-960.0
1026,704,1088,0,0,6,2,1311,35,74,127,-1.0,-961.0
1027,704,1088,0,0,6,2,1312,35,74,127,-1.0,-962.0
1028,704,1088,0,0,6,2,1313,35,74,127,-1.0,-963.0
1029,704,1088,0,0,6,2,1314,35,74,127,-1.0,-964.0
1030,704,1088,0,0,6,2,1315,35,74,127,-1.0,-965.0
1031,704,1088,0,0,6,2,1316,35,74,127,-1.0,-966.0
1032,704,1088,0,0,6,2,1317,35,74,127,-1.0,-967.0
1033,704,1088,0,0,6,2,1318,35,74,127,-1.0,-968.0
1034,704,1088,0,0,6,2,1319,35,74,127,-1.0,-969.0
1035,704,1088,0,0,6,2,1320,35,74,127,-1.0,-970.0
1036,704,1088,0,0,6,2,1321,35,74,127,-1.0,-971.0
1037,704,1088,0,0,6,2,1322,35,74,127,-1.0,-972.0
1038,704,1088,0,0,6,2,1323,35,74,127,-1.0,-973.0
1039,704,1088,0,0,6,2,1324,35,74,127,-1.0,-974.0
1040,704,1088,0,0,6,2,1325,35,74,127,-1.0,-975.0
1041,704,1088,0,0,6,2,1326,35,74,127,-1.0,-976.0
1042,704,1088,0,0,6,2,1327,35,74,127,-1.0,-977.0
1043,704,1088,0,0,6,2,1328,35,74,127,-1.0,-978.0
1044,704,1088,0,0,6,2,1329,35,74,127,-1.0,-979.0
1045,704,1088,0,0,6,2,1330,35,74,127,-1.0,-980.0
1046,704,1088,0,0,6,2,1331,35,74,127,-1.0,-981.0
1047,704,1088,0,0,6,2,1332,35,74,127,-1.0,-982.0
1048,704,1088,0,0,6,2,1333,35,74,127,-1.0,-983.0
1049,704,1088,0,0,6,2,1334,35,74,127,-1.0,-984.0
1050,704,1088,0,0,6,2,1335,35,74,127,-1.0,-985.0
1051,704,1088,0,0,6,2,1336,35,74,127,-1.0,-986.0
1052,704,1088,0,0,6,2,1337,35,74,127,-1.0,-987.0
1053,704,1088,0,0,6,2,1338,35,74,127,-1.0,-988.0
1054,704,1088,0,0,6,2,1339,35,74,127,-1.0,-989.0
1055,704,1088,0,0,6,2,1340,35,74,127,-1.0,-990.0
1056,704,1088,0,0,6,2,1341,35,74,127,-1.0,-991.0
1057,704,1088,0,0,6,2,1342,35,74,127,-1.0,-992.0
1058,704,1088,0,0,6,2,1343,35,74,127,-1.0,-993.0
1059,704,1088,0,0,6,2,1344,35,74,127,-1.0,-994.0
1060,704,1088,0,0,6,2,1345,35,74,127,-1.0,-995.0
1061,704,1088,0,0,6,2,1346,35,74,127,-1.0,-996.0
1062,704,1088,0,0,6,2,1347,35,74,127,-1.0,-997.0
1063,704,1088,0,0,6,2,1348,35,74,127,-1.0,-998.0
1064,704,1088,0,0,6,2,1349,35,74,127,-1.0,-999.0
1065,704,1088,0,0,6,2,1350,35,74,127,-1.0,-1000.0
1066,704,1088,0,0,6,2,1351,35,74,127,-1.0,-1001.0
1067,704,1088,0,0,6,2,1352,35,74,127,-1.0,-1002.0
1068,704,1088,0,0,6,2,1353,35,74,127,-1.0,-1003.0
1069,704,1088,0,0,6,2,1354,35,74,127,-1.0,-1004.0
1070,704,1088,0,0,6,2,1355,35,74,127,-1.0,-1005.0
1071,704,1088,0,0,6,2,1356,35,74,127,-1.0,-1006.0
1072,704,1088,0,0,6,2,1357,35,74,127,-1.0,-1007.0
1073,704,1088,0,0,6,2,1358,35,74,127,-1.0,-1008.0
1074,704,1088,0,0,6,2,1359,35,74,127,-1.0,-1009.0
1075,704,1088,0,0,6,2,1360,35,74,127,-1.0,-1010.0
1076,704,1088,0,0,6,2,1361,35,74,127,-1.0,-1011.0
1077,704,1088,0,0,6,2,1362,35,74,127,-1.0,-1012.0
1078,704,1088,0,0,6,2,1363,35,74,127,-1.0,-1013.0
1079,704,1088,0,0,6,2,1364,35,74,127,-1.0,-1014.0
1080,704,1088,0,0,6,2,1365,35,74,127,-1.0,-1015.0
1081,704,1088,0,0,6,2,1366,35,74,127,-1.0,-1016.0
1082,704,1088,0,0,6,2,1367,35,74,127,-1.0,-1017.0
1083,704,1088,0,0,6,2,1368,35,74,127,-1.0,-1018.0
1084,704,1088,0,0,6,2,1369,35,74,127,-1.0,-1019.0
1085,704,1088,0,0,6,2,1370,35,74,127,-1.0,-1020.0
1086,704,1088,0,0,6,2,1371,35,74,127,-1.0,-1021.0
1087,704,1088,0,0,6,2,1372,35,74,127,-1.0,-1022.0
1088,704,1088,0,0,6,2,1373,35,74,127,-1.0,-1023.0
1089,704,1088,0,0,6,2,1374,35,74,127,-1.0,-1024.0
1090,704,1088,0,0,6,2,1375,35,74,127,-1.0,-1025.0
1091,704,1088,0,0,6,2,1376,35,74,127,-1.0,-1026.0
1092,704,1088,0,0,6,2,1377,35,74,127,-1.0,-1027.0
1093,704,1088,0,0,6,2,1378,35,74,127,-1.0,-1028.0
1094,704,1088,0,0,6,2,1379,35,74,127,-1.0,-1029.0
1095,704,1088,0,0,6,2,1380,35,74,127,-1.0,-1030.0
1096,704,1088,0,0,6,2,1381,35,74,127,-1.0,-1031.0
1097,704,1088,0,0,6,2,1382,35,74,127,-1.0,-1032.0
1098,704,1088,0,0,6,2,1383,35,74,127,-1.0,-1033.0
1099,704,1088,0,0,6,2,1384,35,74,127,-1.0,-1034.0
1100,704,1088,0,0,6,2,1385,35,74,127,-1.0,-1035.0
1101,704,1088,0,0,6,2,1386,35,74,127,-1.0,-1036.0
1102,704,1088,0,0,6,2,1387,35,74,127,-1.0,-1037.0
1103,704,1088,0,0,6,2,1388,35,74,127,-1.0,-1038.0
1104,704,1088,0,0,6,2,1389,35,74,127,-1.0,-1039.0
1105,704,1088,0,0,6,2,1390,35,74,127,-1.0,-1040.0
1106,704,1088,0,0,6,2,1391,35,74,127,-1.0,-1041.0
1107,704,1088,0,0,6,2,1392,35,74,127,-1.0,-1042.0
1108,704,1088,0,0,6,2,1393,35,74,127,-1.0,-1043.0
1109,704,1088,0,0,6,2,1394,35,74,127,-1.0,-1044.0
1110,704,1088,0,0,6,2,1395,35,74,127,-1.0,-1045.0
1111,704,1088,0,0,6,2,1396,35,74,127,-1.0,-1046.0
1112,704,1088,0,0,6,2,1397,35,74,127,-1.0,-1047.0
1113,704,1088,0,0,6,2,1398,35,74,127,-1.0,-1048.0
1114,704,1088,0,0,6,2,1399,35,74,127,-1.0,-1049.0
1115,704,1088,0,0,6,2,1400,35,74,127,-1.0,-1050.0
1116,704,1088,0,0,6,2,1401,35,74,127,-1.0,-1051.0
1117,704,1088,0,0,6,2,1402,35,74,127,-1.0,-1052.0
1118,704,1088,0,0,6,2,1403,35,74,127,-1.0,-1053.0
1119,704,1088,0,0,6,2,1404,35,74,127,-1.0,-1054.0
1120,704,1088,0,0,6,2,1405,35,74,127,-1.0,-1055.0
1121,704,1088,0,0,6,2,1406,35,74,127,-1.0,-1056.0
1122,704,1088,0,0,6,2,1407,35,74,127,-1.0,-1057.0
1123,704,1088,0,0,6,2,1408,35,74,127,-1.0,-1058.0
1124,704,1088,0,0,6,2,1409,35,74,127,-1.0,-1059.0
1125,704,1088,0,0,6,2,1410,35,74,127,-1.0,-1060.0
1126,704,1088,0,0,6,2,1411,35,74,127,-1.0,-1061.0
1127,704,1088,0,0,6,2,1412,35,74,127,-1.0,-1062.0
1128,704,1088,0,0,6,2,1413,35,74,127,-1.0,-1063.0
1129,704,1088,0,0,6,2,1414,35,74,127,-1.0,-1064.0
1130,704,1088,0,0,6,2,1415,35,74,127,-1.0,-1065.0
1131,704,1088,0,0,6,2,1416,35,74,127,-1.0,-1066.0
1132,704,1088,0,0,6,2,1417,35,74,127,-1.0,-1067.0
1133,704,1088,0,0,6,2,1418,35,74,127,-1.0,-1068.0
1134,704,1088,0,0,6,2,1419,35,74,127,-1.0,-1069.0
1135,704,1088,0,0,6,2,1420,35,74,127,-1.0,-1070.0
1136,704,1088,0,0,6,2,1421,35,74,127,-1.0,-1071.0
1137,704,1088,0,0,6,2,1422,35,74,127,-1.0,-1072.0
1138,704,1088,0,0,6,2,1423,35,74,127,-1.0,-1073.0
1139,704,1088,0,0,6,2,1424,35,74,127,-1.0,-1074.0
1140,704,1088,0,0,6,2,1425,35,74,127,-1.0,-1075.0
1141,704,1088,0,0,6,2,1426,35,74,127,-1.0,-1076.0
1142,704,1088,0,0,6,2,1427,35,74,127,-1.0,-1077.0
1143,704,1088,0,0,6,2,1428,35,74,127,-1.0,-1078.0
1144,704,1088,0,0,6,2,1429,35,74,127,-1.0,-1079.0
1145,704,1088,0,0,6,2,1430,35,74,127,-1.0,-1080.0
1146,704,1088,0,0,6,2,1431,35,74,127,-1.0,-1081.0
1147,704,1088,0,0,6,2,1432,35,74,127,-1.0,-1082.0
1148,704,1088,0,0,6,2,1433,35,74,127,-1.0,-1083.0
1149,704,1088,0,0,6,2,1434,35,74,127,-1.0,-1084.0
1150,704,1088,0,0,6,2,1435,35,74,127,-1.0,-1085.0
1151,704,1088,0,0,6,2,1436,35,74,127,-1.0,-1086.0
1152,704,1088,0,0,6,2,1437,35,74,127,-1.0,-1087.0
1153,704,1088,0,0,6,2,1438,35,74,127,-1.0,-1088.0
1154,704,1088,0,0,6,2,1439,35,74,127,-1.0,-1089.0
1155,704,1088,0,0,6,2,1440,35,74,127,-1.0,-1090.0
1156,704,1088,0,0,6,2,1441,35,74,127,-1.0,-1091.0
1157,704,1088,0,0,6,2,1442,35,74,127,-1.0,-1092.0
1158,704,1088,0,0,6,2,1443,35,74,127,-1.0,-1093.0
1159,704,1088,0,0,6,2,1444,35,74,127,-1.0,-1094.0
1160,704,1088,0,0,6,2,1445,35,74,127,-1.0,-1095.0
1161,704,1088,0,0,6,2,1446,35,74,127,-1.0,-1096.0
1162,704,1088,0,0,6,2,1447,35,74,127,-1.0,-1097.0
1163,704,1088,0,0,6,2,1448,35,74,127,-1.0,-1098.0
1164,704,1088,0,0,6,2,1449,35,74,127,-1.0,-1099.0
1165,704,1088,0,0,6,2,1450,35,74,127,-1.0,-1100.0
1166,704,1088,0,0,6,2,1451,35,74,127,-1.0,-1101.0
1167,704,1088,0,0,6,2,1452,35,74,127,-1.0,-1102.0
1168,704,1088,0,0,6,2,1453,35,74,127,-1.0,-1103.0
1169,704,1088,0,0,6,2,1454,35,74,127,-1.0,-1104.0
1170,704,1088,0,0,6,2,1455,35,74,127,-1.0,-1105.0
1171,704,1088,0,0,6,2,1456,35,74,127,-1.0,-1106.0
1172,704,1088,0,0,6,2,1457,35,74,127,-1.0,-1107.0
1173,704,1088,0,0,6,2,1458,35,74,127,-1.0,-1108.0
1174,704,1088,0,0,6,2,1459,35,74,127,-1.0,-1109.0
1175,704,1088,0,0,6,2,1460,35,74,127,-1.0,-1110.0
1176,704,1088,0,0,6,2,1461,35,74,127,-1.0,-1111.0
1177,704,1088,0,0,6,2,1462,35,74,127,-1.0,-1112.0
1178,704,1088,0,0,6,2,1463,35,74,127,-1.0,-1113.0
1179,704,1088,0,0,6,2,1464,35,74,127,-1.0,-1114.0
1180,704,1088,0,0,6,2,1465,35,74,127,-1.0,-1115.0
1181,704,1088,0,0,6,2,1466,35,74,127,-1.0,-1116.0
1182,704,1088,0,0,6,2,1467,35,74,127,-1.0,-1117.0
1183,704,1088,0,0,6,2,1468,35,74,127,-1.0,-1118.0
1184,704,1088,0,0,6,2,1469,35,74,127,-1.0,-1119.0
1185,704,1088,0,0,6,2,1470,35,74,127,-1.0,-1120.0
1186,704,1088,0,0,6,2,1471,35,74,127,-1.0,-1121.0
1187,704,1088,0,0,6,2,1472,35,74,127,-1.0,-1122.0
1188,704,1088,0,0,6,2,1473,35,74,127,-1.0,-1123.0
1189,704,1088,0,0,6,2,1474,35,74,127,-1.0,-1124.0
1190,704,1088,0,0,6,2,1475,35,74,127,-1.0,-1125.0
1191,704,1088,0,0,6,2,1476,35,74,127,-1.0,-1126.0
1192,704,1088,0,0,6,2,1477,35,74,127,-1.0,-1127.0
1193,704,1088,0,0,6,2,1478,35,74,127,-1.0,-1128.0
1194,704,1088,0,0,6,2,1479,35,74,127,-1.0,-1129.0
1195,704,1088,0,0,6,2,1480,35,74,127,-1.0,-1130.0
1196,704,1088,0,0,6,2,1481,35,74,127,-1.0,-1131.0
1197,704,1088,0,0,6,2,1482,35,74,127,-1.0,-1132.0
1198,704,1088,0,0,6,2,1483,35,74,127,-1.0,-1133.0
1199,704,1088,0,0,6,2,1484,35,74,127,-1.0,-1134.0
1200,704,1088,0,0,6,2,1485,35,74,127,-1.0,-1135.0
1201,704,1088,0,0,6,2,1486,35,74,127,-1.0,-1136.0
1202,704,1088,0,0,6,2,1487,35,74,127,-1.0,-1137.0
1203,704,1088,0,0,6,2,1488,35,74,127,-1.0,-1138.0
1204,704,1088,0,0,6,2,1489,35,74,127,-1.0,-1139.0
1205,704,1088,0,0,6,2,1490,35,74,127,-1.0,-1140.0
1206,704,1088,0,0,6,2,1491,35,74,127,-1.0,-1141.0
1207,704,1088,0,0,6,2,1492,35,74,127,-1.0,-1142.0
1208,704,1088,0,0,6,2,1493,35,74,127,-1.0,-1143.0
1209,704,1088,0,0,6,2,1494,35,74,127,-1.0,-1144.0
1210,704,1088,0,0,6,2,1495,35,74,127,-1.0,-1145.0
1211,704,1088,0,0,6,2,1496,35,74,127,-1.0,-1146.0
1212,704,1088,0,0,6,2,1497,35,74,127,-1.0,-1147.0
1213,704,1088,0,0,6,2,1498,35,74,127,-1.0,-1148.0
1214,704,1088,0,0,6,2,1499,35,74,127,-1.0,-1149.0
1215,704,1088,0,0,6,2,1500,35,74,127,-1.0,-1150.0
1216,704,1088,0,0,6,2,1501,35,74,127,-1.0,-1151.0
1217,704,1088,0,0,6,2,1502,35,74,127,-1.0,-1152.0
1218,704,1088,0,0,6,2,1503,35,74,127,-1.0,-1153.0
1219,704,1088,0,0,6,2,1504,35,74,127,-1.0,-1154.0
1220,704,1088,0,0,6,2,1505,35,74,127,-1.0,-1155.0
1221,704,1088,0,0,6,2,1506,35,74,127,-1.0,-1156.0
1222,704,1088,0,0,6,2,1507,35,74,127,-1.0,-1157.0
1223,704,1088,0,0,6,2,1508,35,74,127,-1.0,-1158.0
1224,704,1088,0,0,6,2,1509,35,74,127,-1.0,-1159.0
1225,704,1088,0,0,6,2,1510,35,74,127,-1.0,-1160.0
1226,704,1088,0,0,6,2,1511,35,74,127,-1.0,-1161.0
1227,704,1088,0,0,6,2,1512,35,74,127,-1.0,-1162.0
1228,704,1088,0,0,6,2,1513,35,74,127,-1.0,-1163.0
1229,704,1088,0,0,6,2,1514,35,74,127,-1.0,-1164.0
1230,704,1088,0,0,6,2,1515,35,74,127,-1.0,-1165.0
1231,704,1088,0,0,6,2,1516,35,74,127,-1.0,-1166.0
1232,704,1088,0,0,6,2,1517,35,74,127,-1.0,-1167.0
1233,704,1088,0,0,6,2,1518,35,74,127,-1.0,-1168.0
1234,704,1088,0,0,6,2,1519,35,74,127,-1.0,-1169.0
1235,704,1088,0,0,6,2,1520,35,74,127,-1.0,-1170.0
1236,704,1088,0,0,6,2,1521,35,74,127,-1.0,-1171.0
1237,704,1088,0,0,6,2,1522,35,74,127,-1.0,-1172.0
1238,704,1088,0,0,6,2,1523,35,74,127,-1.0,-1173.0
